ninis-deli-chicago,Kathy M.,Happiest guy I've ever met working behind the counter. You can tell he loves what he does and the food that he serves! I had the burrito and a hibiscus lemonade and they were both excellent! We will definitely return!
ninis-deli-chicago,Melissa C.,I took my original reviews down due to someone's not liking it and passive aggressiveness. When I post reviews it isn't to be malicious or in an attempt to sabotage. My honest opinion is this place is for yuppies. It isn't authentic and it's overpriced.  The spices are lacking severely. The El Cubanito had zero flavor. The only potential was the thin slice of turkey I added for an additional fee. The empanada was lacking flavor as well. I just didn't like it all. And when I spend $17 I think I deserve something worthwhile. Won't be back.
ninis-deli-chicago,Daniel W.,"Nini's Deli is a prime example of what needs to be done to run an exemplary Mom and Pop restaurant. From the food, the service, the marketing, etc... I was very impressed. I ordered the Kitchen Sink which was a slew of all the meats I believe sandwiched between avocado slices, homemade chipotle aioli, and fitting bread. It was delicious. 

What I came away impressed with was the passion that poured out of the owner's heart for Nini's. I forget his name (my B) but he was very energetic and enthusiastic about the menu there while explaining the different items. Super personable and even gave me a try of their homemade hibiscus lemonade since it was my first visit. His energy/enthusiasm is contagious and is much needed when trying to make it out there as a mom and pop. I appreciated it very much and I will certainly be back. Maybe tonight...?"
ninis-deli-chicago,Nazish C.,"Food here is AMAZING. Their sandwiches are so good and remind me of my times in Miami. While the coffee can't beat authentic Cuban coffee you get from Miami, it comes close. 

I recommend the empanadas. They're incredible! 
Only downside is that seating is super limited so you have to have one person sit down while everyone orders. 

I'll definitely be back."
ninis-deli-chicago,Tam N.,"This mom and pop shop is doing it right. As Juan, the son of the owners, explained, the food has cuban-mexican influences.

My group ordered:
-Plantains that came with 3 different dipping sauces $3.50
-Media Noche $8.50
-Ropa vieja burrito $9
-Their monthly (?) special of a monte carlo
-Cafe con leche $3.50
-Hibiscus lemonade $3.50

The plantains were just okay. I used them as a medium for the 3 sauces, my favorite being the chipotle ailoi. The sandwiches were of generous proportions. We all just ate half of it for lunch and had the other half for another meal. This definitely made the price worth paying for. I traded half of my burrito for the media noche and it was delicious heated up in my toaster oven. I will say, there was definitely too much ham to bread ratio in the sandwich. Which was fine since I could easily take it out to enjoy with my morning eggs. 

The cafe con leche was definitely on the pretty sweet side (just how i like it) so if you want it less sweet, definitely mention that. It tasted just like a vietnamese coffee to me. The hibiscus lemonade was worth trying once but I wouldn't get it again. 

Overall, I'm happy to return to support this mom and pop shop. 

There's plenty of free parking around the neighborhood. And I definitely always will appreciate the system of ordering upfront, grabbing a seat, then being brought your food."
ninis-deli-chicago,Andrea L.,"Nini's doesn't have a big menu, but that's okay because what they have is delicious.

My friend introduced me to this place and I'm glad I got to check it out. We got one sandwich and one empanada, as well as the party sized hibiscus lemonade to share. I enjoyed it all but the highlight for me would have to be the lemonade. I normally don't like lemonade but this was very refreshing without tasting sickly sweet or extremely sour.

The place is cutely decorated and service is also excellent!"
ninis-deli-chicago,Amy C.,"Juan, the son of the owners of Nini's Deli invited me to come back and try some food after my disappointment with my first experience. Honestly, I couldn't have asked for a better second experience. 

The moment I introduced myself, Juan greeted me with the biggest and warmest smile. He was super enthusiastic and couldn't have been more sweet. He told my sister and I a little about Nini's Deli and his parents - father from Cuba and mother from Mexico. Nini's Deli has a great combination of food. 

I was told that my sandwich I previously had, El Cubanito was more of a vegetarian option. He wanted to give me an experience with the other food options - elote with Hot Cheetos, chicken empanadas, Media Noche, and Ropa Vieja. I was also able to try their Cafe Con Leche and Hibiscus  Lemonade. 

To start off, the drinks are delicious. The Cafe Con Leche isn't too sweet but isn't too bitter. Definitely a must try! The Hibiscus Lemonade is bitter and sweet. The combination is amazing. Who knew bitter and sweet works so well together. If you're not someone who likes sweet drinks, definitely try this out! 

And now to the food. We started off with the elote with hot Cheetos then chicken empanadas. The elote - such an amazing twist. The butter and mayo on the corn, slapped on with some hot Cheetos crumbs. It's an experience you should try! & the chicken empanadas, super crispy. Inside is so moist with the chicken with cheese. The sauce it comes with on the side is sweet and refreshing. I want more! 
Now to the sandwich and burrito. The moment I bit into the Media Noche, I was hit with the sweet guava jelly then the savory grilled turkey, cheese and egg. The bread, toasted and crunchy. I love it. And the crunchiness from the pickles. It all comes together. So many unique flavors and textures. It's amazing. 
And my all time favorite is the Ropa Vieja. It's a burrito with so much flavor and stuffing packed in. From the juicy slow cooked beef. Super chewy and flavorful. The rice, not too hard and not too soft. Also the cheese and egg just melts in your mouth. Not many textures but definitely so many flavors. The flavor from the slow cooked beef and the egg and cheese just works together. I am a fan!! 

I'm so grateful for Juan - reaching out to me and allowing me to experience his family's restaurant. I am definitely glad I came back and tried the other options on their menu. I will definitely come back! Great service and amazing food! Best family restaurant ever!"
ninis-deli-chicago,Allison J.,"Yelp used to have an option to order from Nini's Deli online & pick-up in the store. Well, I ordered a sandwich online & showed up to quickly be informed that Nini's Deli actually did not take orders from Yelp... What could have been a frustrating/disappointing experience was quickly turned around by the amazing staff at Nini's Deli. Not only did they rush my order so I was still able to walk out right away with my meal, but they threw in a free lemonade & avocado for my sandwich!

The ability for them to go above and beyond on customer service really entices me to be a repeat customer! But it wasn't only the service that was noteworthy.. the FOOD was delicious too! I ordered a sandwich that was on special for the day that had eggs, steak, avocado, cheese and some other toppings. It was large, savory and delicious! 

Amazing sandwiches, affordable prices and INCREDIBLE service! 
What more can you ask for in a deli?!? 
I'll be back, Nini's!"
ninis-deli-chicago,Keelin B.,"This place is a true gem! I can't stop thinking about it. I was craving a ropa vieja sandwich and used Yelp to look for one near me. Luckily, Nini's is super close to my work. I saw all of the wonderful reviews and menu and knew I had to go. Nini's is located in an inconspicuous corner building. I wouldn't have found it had it not been for the people sitting outside. It was PACKED. Not uncomfortably packed but enough that there were very few seats and I knew it was going to take a bit. So I don't recommend going if you're in a hurry (or order ahead if you are). I waited in line to place a to-go order at the cash register. Plenty of time to take in the surroundings and the menu. Nini's has a fun and lively atmosphere. You can tell people are enjoying their food and looking forward to it. I ordered a media noche sandwich (turkey, an egg patty, cheese, pickles, etc.), a beautiful iced cafe con leche with whip cream and cinnamon, and the special: a goat cheese and guava empanada. The owner is as lively and pleasant as everyone has mentioned. It's amazing how he is able to make you feel really special ,as a customer and get your order in.

I got my order in and hung out for probably 10 minutes or less. I had to eat back at my office, but man was it good. Everything was perfectly cooked and flavorful. The media noche was HUGE. I ended up eating only half that day and half the next (I toasted it and it reheated great!). 

I will be returning...hopefully to eat in the restraunt."
ninis-deli-chicago,Michael S.,"Fantastic neighborhood spot. Terrific sandwiches, burrito, and cafe con leche. Juan is extremely friendly and welcoming. Will definitely be back on a regular basis."
two-chicago,Linda B.,"I loved it.  TWO has been on my list for several years and I used restaurant week as my opportunity to try it out.

I asked the server for a glass of pinot noir to start and was surprised by how smooth it was!  Such a great way to start things off.

I am not the hugest fan of Brussel sprouts, but the ones at TWO are among the best I've ever had.  They were cooked and seasoned perfectly.  I'm told the bisque was tasty as well.

I also had the spaghetti which was a more interesting dish than you might think (bacon always helps).  For our main entrees, I had the wagyu brisket and my friend had the pork tenderloin: both were good, I probably preferred the pork even though it was a touch too salty.

The nutella panna cotta was wonderful, it was light, smooth, and delicious.  Service was average, not as good as what I expected, but not bad.  But the food was amazing and that's the most important part."
two-chicago,TD T.,"Restaurant week menus are sometimes a hit or a miss - TWO's selection was definitely a hit for us!! Service was very attentive and friendly. 

The dining area has 2 separate sections, one with individual tables and one with the bar and a communal seating space, which is pretty unique. Has sort of that modern rustic feel.  

We enjoyed all 4 courses and were impressed with the value and quality. Bisque was a nice creamy starter, the prawns were large, the spaghetti had this unique white sauce that was delish, and the brisket was so tender and juicy in the stew/broth. The panna cotta was very tasty to finish the meal. They also have a cocktail and beer selection. I forgot which cocktail I had but it was the right balance of alcohol. 

Will come back to try other menu items!"
two-chicago,Nazish C.,"Pretty good food! This place is worth checking out for the duck fat potato croquettes alone. They are so delicious! My fiancé got the burger and fries. The meat on the burger was well cooked and well seasoned. I got the crab pasta. It was a pasta dish with crab soup topped wit Thai chili and peanuts. It was interesting, but a little weird. We finished the night with the honey cheesecake which was quite delicious. 

Overall, this place has pretty good food and excellent service. Worth checking out if you're in the area."
two-chicago,Julie Y.,"TWO was the BEST surprise of Restaurant Week. I can already say that I will be back again and would recommend to friends in a heart beat. 

I love what it's about - sourcing locally with an ever changing menu. The food is innovative and unique without being pretentious. I love that I can come here in jeans and feel at home while dining on spectacular food at extremely reasonable prices. 

Restaurant week was a phenomenal value. $33 for four courses!!

I chose;
CRAB BISQUE - unabashedly briny with rich crab flavor. the portion size was small but was perfect for how rich it was. the chili oil added just a hint of heat 
GULF PRAWNS - three large prawns with creamy grits. the sauce was peppery and a great balance for the richness of the grits. 
SPAGHETTI WITH MUSHROOMS - I tasted my friend's homemade spaghetti and it was amazing as well. the mushroom almost smacks you in the face with flavor (but in a good way). the spaghetti was also handmade and perfectly cooked. 
WAGYU BRISKET - I love brisket and this brisket was beautifully tender. the sunflower pesto was super unique and added just the right amount of crunch!
NUTELLA S'MORES - I could have eaten five of these. I was so full but I could have eaten so many of these. I would come back just for this alone. 

Overall, yes yes yes!! I can't wait to come back and try their new innovative dishes next year for RW 2019 and for many weeks in between."
two-chicago,Katie C.,"I visited Two Chicago this week for their Chicago Restaurant Week Menu. I made my reservations through Open Table for my friend and I. We arrived at the restaurant a couple minutes after our 7p reservation. 

There are two spaces to the restaurant - the front bar area with communal tables and the main dining area. We walked in and were slightly confused but saw the host stand and approached it. 

From the time we walked into the restaurant to the time we reached the host stand no one greeted us. As we stood at the host stand, a few servers looked in our direction and/or walked by but still no one greeted us. 

Then finally, we were acknowledged by the host (who may have actually been the manager), but he could not find our reservation at first. I don't know if this was due to the restaurant or open table. Even though our reservation was found, there were no tables available. We were told it would just be a few moments as some tables were paying their bills. 

In the meantime, we stood near the host stand with our coats and just felt like we were in the way. It was actually quite awkward. I wish the host or manager would have handled the situation better. He could've asked if we wanted to sit at the bar or offered to take our coats while we waited.... really anything. 

We were finally seated around 7:20p and ordered from the CRW menu. Items came relatively quickly. For the most part, portions were small but food was tasty. Some items were better than others but overall I enjoyed everything. While we were enjoying the food, I was a bit disappointed that our server never checked in asking how we were doing or if we needed anything. 

We tried almost everything on the CRW Menu, which I posted below, except for the Pork Tenderloin. The shrimp and crab bisque was good but it was such a tiny portion. We also enjoyed the brussel sprouts. Though not the best I've had, I liked the addition of the chorizo and feta. The prawns were quite tasty but the spaghetti dish stole the show. This was definitely one of the best dishes on the restaurant menu. It was packed full of flavor and so delicious that I am actually going to try to recreate it at home this weekend. The brisket was also quite good - it was so tender and juicy and bursting with flavor. 

I appreciated that most of the menu is gluten free and they also offer vegetarian options though I found out that another friend of mine was dining at Two the same night as me. She is vegetarian and they offered her the same dishes minus the meat... not really sure how they could present the 3rd course as an option though.

Two is one of the few places that offers a bonus 4th course - dessert - which was a Nutella s'mores pannacotta. My friend and I were pleasantly surprised by this dish. It was light and sweet but not too sweet and just very enjoyable. With that being said, I also found out that someone else I know dined at Two the following night for the CRW menu and the Nutella pannacotta was served completely different from the night before - not sure why. I believe consitency is key to qulaity.

Two definitely offers one of the best restaurant week deals with 4-courses at only $33. The deal was great and the food was delicious but service was definitely lacking.

When I patronize an establishment, I expect to feel welcome and treated well. Unfortunately, I felt like more of a bother than a guest from not being greeted to being made to feel awkward while we waited past our reservation for a table, and then feeling rushed as we ate our meal. 

It wasn't the worst experience but it definitely wasn't the best. Knowing that other friends of mine experienced similar poor service is a red flag to me. Two may serve incredible food but their service needs to improve. 

Based off my one experience I am hesitant to go back though at the same time I won't rule it out as I believe everyone deserves a second chance. 

CRW Menu

1st Course
Shrimp and crab bisque, homemade bread, chili oil
or
Roasted brussel sprouts, homemade chorizo, feta cheese,
Aleppo chili vinaigrette *GF

2nd Course
Gulf prawns, heirloom grits, pepperonatta *GF
or
Homemade spaghetti, wild mushrooms, homemade bacon, porcini cream

3rd Course
Smoked Slagel Farms pork tenderloin, sweet potatoes, cilantro vinaigrette *GF
Or
Wagyu brisket, sunflower pesto, confit sunchoke *GF

Bonus Course
Nutella 's'mores, Nutella panna cotta, homemade marshmallow, graham
cracker crumble"
two-chicago,Marq C.,"5 stars for excellent service, toothsome  food, great value, location, and warm ambiance. This restaurant is close to the highway and close to the city without having to deal with the insane city parking rates. 
I came here because of a Groupon deal. For $80, you get a bottle of wine and a chef's selection five course meal. Amazing deal!
Arugula salad- fresh, crispy, and had a balanced sweet and salty taste with the addition of the apples and shaved cheeses. 
Trout- this fish is cooked in its skin to secure the flavor and create a soft and crunchy texture to the fish. EXCELLENT dish. It was so flavorful with the addition of the caviar that add another layer of texture and taste. Magnifique!
Half chicken- sounds boring but it's not! The meat was so tender, juicy, and infused with flavor. There was so much flavor and extraordinary tenderness you would think you're eating duck. It's chicken, No worries! 
Pasta cavatelli- another chef's creation that is surprisingly and wildly tasty! The mixture of the pasta and pumpkin with the chorizo plays a mini festival in your mouth. There's a lot of flavors competing and they're all winners! Great dish if you're looking for a non mundane pasta dish. 
'Smores- this is an upscale jello pudding made out of Nutella with crushed graham and a super fancy roasted marshmallow. Pretty and decadent. 

TIP: on Thursdays, they have half price burgers."
two-chicago,Ara H.,"Was there for a celebratory dinner during Restaurant Week. We got three RW menus and a side of the bread/butter/eggplant appetizer.

The initial courses were all very delicious - they were seafood bisque, Brussel sprouts, prawns (though the salsa verde on top wasn't so good), pasta. The main meat courses on the other hand were less good - the brisket was too salty and the pork was too heavy. We didn't finish those.

The dessert - the Nutella chocolate marshmallow thingamajig was not good at all - we left almost all of it untouched.

Finally, we also had cocktails which were excellent.

Overall a decent experience. Would be interested to try the non RW menu."
two-chicago,Soyoung S.,"Came here for my boyfriends birthday dinner and was pleasantly satisfied. We had an intimate party of 3 with him and his brother who was visiting from nyc. 

We ordered 7 dishes and left feeling quite full. But when I got home, I did feel a little sick. Not because the food wasn't fresh, but because it was verrrry heavy. A lot of duck fat that night lol

We ordered the croquettes fried in duck fat, a salad, scallops, roasted half chicken, cheeseburger, special of the night which was roasted lamb ribs, duck egg fettuccine, and another half chicken because it was so good.

My favorites of the night was the half chicken and the salad. I'm not a salad gal, but this arugula salad was so delicious I almost ordered a second. 

The roasted half chicken was hands down the best chicken I have ever had in my entire life. I didn't even know chicken could taste like that. What ""chicken"" have I been eating all my life before this? 

The scallops were not great though, they didn't have any flavor to them. But that's ok because all of the other dishes were great.

I was really disappointed that our server didn't do anything special for my boyfriends birthday, even though I made sure to note it on my opentable reservation :(

But that's okay. We still want to come back once the menu changes, the quality of the food and the skills of the chefs are insane. Can't believe this place isn't packed to the brim every night!"
two-chicago,Lily Z.,"I brought the boy here for his birthday dinner.

When I arrived, I didn't know the host stand is located in between the bar area and the dining room. So I stood by the front door, waited for someone to direct me, asked the bartender who didn't respond, walked to the host table which was empty, watched waiters and bussers walk past me until someone came. 

We ordered the croquettes (nice kick in the sauce), pate (eh), crab spaghetti and the fish (disappointing). We were told that they serve tapas style but we couldn't course out the meal (more entree-like dishes towards the end) and would receive food whenever it was ready. While we were dining, a group of friends sat at the table right next to us. While we were eating our meal, I noticed one person was missing his entree while everyone else was devouring their food. After about 30-40 minutes of waiting and about to ask for the check, he asked about his food and the waitress (our same waitress) told him they don't serve food while there's still food on the table. Are you serious? After a waiting for a total of an hour, he finally got his roasted chicken.

I would not come out of my way to eat here but I guess if you're in the area? Seems to be a neighborhood spot."
two-chicago,Mallory B.,"Came in for restaurant week and had a great meal!! Our party was seated immediately at our reservation time, our water glasses were always full, and our waiter did not pressure us into getting stuff that's not on the restaurant week menu aggressively, as I have seen happen some places.

They had 2 cocktail specials for RW, an old fashioned and a lemony pineau de charentes drink. Both were amazing and a steal at $9.

I tried the brussel sprouts 1st course, which was delicious. The bisque option is also a great choice (stole a bite from a pal). The prawns and grits was maybe my favorite course, the green sauce and creamy grits went together so well with the prawns! I had the roast pig over the wagyu, which came with sweet potatoes. I thought it was a little salty, but would eat it again. FINALLY THE NUTELLA DESERT JUST WOW. Elevated s'mores are IT"
two-chicago,Laura Y.,"Okay, so where do I begin with Two.  Firstly, the staff here are so friendly and I love the atmosphere that this place gives off-- it's classy but not snobby. This place is definitely, 100% worth if you buy the Groupon which pretty much gives you a 5 course chef's tasting menu + a bottle of wine (the bottle of wine totaled up to be $50 so that itself is worth) for about ~$89. Overall, for one of the best tasting menus I've ever had in my entire life, for about ~$55 per person (including tip and tax and with the groupon) it's so worth it, and I would go again and again.  Especially since TWO is a Michelin Bib Gourmand (although to be honest, it deserves to be Michelin seeing how I feel like TWO really got down the right quantity and quality of food and honestly might be better than some other places I've been to).

Heirloom Tomato Salad (4.5/5)-- $14-- I've honestly never had such good tasting tomatoes before.  I'm not sure how they made it, but even though the dish may first look skimpy, the taste of it is amazing.  The bacon is (they told us) house made, and I thought personally it was a bit too salty for my liking and a little bit too hard, but the tomatoes 100% made up for it.

Alaskan Halibut (5/5)--$20-- TWO continued to impress with this dish.  The fish was so tender on the inside but crunchy on the outside, and overall, mixed with the sweet creamy corn that was on the bottom of the dish, this easily was one of my favorite dishes of the night. Please get this dish-- 100% worth it, you won't regret it.  The fish is so fresh and tender and they make it perfectly.

Duck Egg Fettuccine (5/5)--$16-- This was the thing that caught my eye on the menu when I first saw this restaurant, and I'm so glad this was part of the tasting menu. I love, love, love duck and the way they made this dish was so delicious I wanted more. The fettuccine was one of the best I've had and they made the duck perfectly.

Slagel Farms Pork Tenderloin (3.5/5)--$20-- This dish was where TWO fell a little flat-- the dish was a little bit too spicy for me but even besides that, although the meat was very tender and cooked well, it wasn't anything too special.  I feel like thus far, all the other dishes have seemed unique and special in some sense and this was just some well-cooked tenderloins that were a bit spicy. 

Honey Cheesecake (4/5)--$7-- Again, same as above, this cheesecake was nothing too special but still good to eat and delicious. I wish they added more fruit to top the cheesecake

Overall, the meal was supposed to be around ~127 before tax and tip and we paid $89 for it so worth!!!  Definitely, give TWO a try.  It doesn't disappoint."
two-chicago,Emily H.,"3.5 stars rounded up to 4 because the staff was nice

Pros: friendly and attentive servers, nice ambiance
Cons: long wait between dishes, hit-or-miss dishes

My boyfriend and I went here tonight for Restaurant Week ($33 for 4 courses). Our reservation was at 6:30pm, and after checking in with the host we found out they were running a little late and that it would be approximately an extra 7-10 minutes wait. Unfortunately, we weren't seated until like 7pm. I was annoyed with this extra wait, but the host's stellar customer service helped make up for it. He checked in with us during our wait and thanked us for being patient. He explained they were running behind due to the earlier dinner crowd arriving late, so I understand that this was an unfortunate circumstance that was out of the restaurant's control. 

I ordered the shrimp and crab bisque, spaghetti, and wagyu brisket, while my boyfriend got the gulf prawns and pork tenderloin for his second and third course. 
Good: The gulf prawns were flavorful albeit smaller portions. Wagyu brisket was juicy and savory. The bonus course, nutella panna cotta, was yummy and a nice way to finish the meal.
Okay: The shrimp and crab bisque was good but lacked the extra oomph to be great. 
Bad: The spaghetti was barely flavored. Pork tenderloin was kind of dry and portions were tiny. 

The servers were nice and attentive, but our food came out really slow. We waited about 10-15 minutes between each course (except for dessert which came out really quick). I don't know if this is how it usually is or if it's just the kinks due to the start of restaurant week, but dinner felt like it dragged on for longer than it needed to be. 

Overall, I had an okay time, and I can see that so many people love this place so I wish I had a similar experience. Unfortunately, the wait times and the slightly disappointing food are just too much for me to want to come back when there are so many other restaurants to try in Chicago."
two-chicago,Helen C.,"I'd like to give them four stars based on food but in good conscience I cannot due to the horrible service here.

Came here for the restaurant week menu with 3 other friends and we were ready to drink, eat and catch up. 

We were greeted by a guy who didn't say much or make any eye contact and just sat us in the corner and left the menus on the table. I understand it's restaurant week but a warm greeting never hurts.

Our server seemed rushed to take our order and half of the time he did not bring us new set of utensils after the old ones were taken away.At the end of our meal, he told us we have to leave since the next reservation was waiting.

It's really unfortunate since the food was really good and well executed. The meat course was slightly on the salty side but I didn't mind it that much. However the quality of the food was totally overshadowed by the poor service and indifference it was very off putting.  I think it's important for restaurant to create a memorable experience with not only their food but also with service. TWO will be memorable for me but definitely not in a good way."
